timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567788616299,4813,HTTP Request,200,OK,Thread Group 1-501,text,true,,1033,126,551,551,http://valentarmo-st0263p1.tk/,4813,0,2101
1567788616324,4796,HTTP Request,200,OK,Thread Group 1-519,text,true,,1033,126,549,549,http://valentarmo-st0263p1.tk/,4796,0,2192
1567788615977,5151,HTTP Request,200,OK,Thread Group 1-376,text,true,,1033,126,548,548,http://valentarmo-st0263p1.tk/,5151,0,1761
1567788616331,4912,HTTP Request,200,OK,Thread Group 1-783,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4912,0,2248
1567788616345,4898,HTTP Request,200,OK,Thread Group 1-530,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4898,0,2374
1567788616322,4921,HTTP Request,200,OK,Thread Group 1-522,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4921,0,2253
1567788616329,4914,HTTP Request,200,OK,Thread Group 1-785,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4914,0,2328
1567788616325,4918,HTTP Request,200,OK,Thread Group 1-520,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4918,0,2251
1567788616318,4925,HTTP Request,200,OK,Thread Group 1-518,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4925,0,2199
1567788616337,4906,HTTP Request,200,OK,Thread Group 1-528,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4906,0,2241
1567788616335,4908,HTTP Request,200,OK,Thread Group 1-780,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4908,0,2242
1567788616339,4904,HTTP Request,200,OK,Thread Group 1-529,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4904,0,2237
1567788616321,4922,HTTP Request,200,OK,Thread Group 1-787,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4922,0,2196
1567788616329,4915,HTTP Request,200,OK,Thread Group 1-521,text,true,,1033,126,532,532,http://valentarmo-st0263p1.tk/,4914,0,2191
1567788616342,4931,HTTP Request,200,OK,Thread Group 1-778,text,true,,1033,126,516,516,http://valentarmo-st0263p1.tk/,4931,0,2387
1567788616333,4940,HTTP Request,200,OK,Thread Group 1-525,text,true,,1033,126,516,516,http://valentarmo-st0263p1.tk/,4940,0,2399
1567788616348,4925,HTTP Request,200,OK,Thread Group 1-773,text,true,,1033,126,516,516,http://valentarmo-st0263p1.tk/,4925,0,2414
1567788616349,4924,HTTP Request,200,OK,Thread Group 1-535,text,true,,1033,126,516,516,http://valentarmo-st0263p1.tk/,4924,0,2413
1567788616332,4942,HTTP Request,200,OK,Thread Group 1-782,text,true,,1033,126,515,515,http://valentarmo-st0263p1.tk/,4942,0,2383
1567788616345,4928,HTTP Request,200,OK,Thread Group 1-775,text,true,,1033,126,516,516,http://valentarmo-st0263p1.tk/,4928,0,2396
1567788616333,4942,HTTP Request,200,OK,Thread Group 1-524,text,true,,1033,126,513,513,http://valentarmo-st0263p1.tk/,4942,0,2376
1567788616339,4937,HTTP Request,200,OK,Thread Group 1-779,text,true,,1033,126,511,511,http://valentarmo-st0263p1.tk/,4937,0,2321
1567788616335,4942,HTTP Request,200,OK,Thread Group 1-781,text,true,,1033,126,508,508,http://valentarmo-st0263p1.tk/,4942,0,2325
1567788616348,4948,HTTP Request,200,OK,Thread Group 1-527,text,true,,1033,126,507,507,http://valentarmo-st0263p1.tk/,4948,0,2414
1567788616351,4947,HTTP Request,200,OK,Thread Group 1-536,text,true,,1033,126,506,506,http://valentarmo-st0263p1.tk/,4947,0,2421
1567788616353,4956,HTTP Request,200,OK,Thread Group 1-771,text,true,,1033,126,505,505,http://valentarmo-st0263p1.tk/,4956,0,2419
1567788616355,4956,HTTP Request,200,OK,Thread Group 1-768,text,true,,1033,126,504,504,http://valentarmo-st0263p1.tk/,4956,0,2445
1567788616345,4967,HTTP Request,200,OK,Thread Group 1-531,text,true,,1033,126,503,503,http://valentarmo-st0263p1.tk/,4967,0,2420
1567788616346,4970,HTTP Request,200,OK,Thread Group 1-532,text,true,,1033,126,502,502,http://valentarmo-st0263p1.tk/,4970,0,2419
1567788616336,4981,HTTP Request,200,OK,Thread Group 1-526,text,true,,1033,126,501,501,http://valentarmo-st0263p1.tk/,4981,0,2412
1567788616358,4959,HTTP Request,200,OK,Thread Group 1-769,text,true,,1033,126,501,501,http://valentarmo-st0263p1.tk/,4959,0,2449
1567788616347,4970,HTTP Request,200,OK,Thread Group 1-533,text,true,,1033,126,501,501,http://valentarmo-st0263p1.tk/,4970,0,2423
1567788616361,4957,HTTP Request,200,OK,Thread Group 1-764,text,true,,1033,126,499,499,http://valentarmo-st0263p1.tk/,4957,0,2451
1567788616358,4960,HTTP Request,200,OK,Thread Group 1-537,text,true,,1033,126,499,499,http://valentarmo-st0263p1.tk/,4960,0,2452
1567788616353,4966,HTTP Request,200,OK,Thread Group 1-539,text,true,,1033,126,498,498,http://valentarmo-st0263p1.tk/,4966,0,2447
1567788616361,4958,HTTP Request,200,OK,Thread Group 1-766,text,true,,1033,126,497,497,http://valentarmo-st0263p1.tk/,4958,0,2449
1567788616356,4964,HTTP Request,200,OK,Thread Group 1-534,text,true,,1033,126,497,497,http://valentarmo-st0263p1.tk/,4964,0,2449
1567788616359,4961,HTTP Request,200,OK,Thread Group 1-767,text,true,,1033,126,495,495,http://valentarmo-st0263p1.tk/,4961,0,2452
1567788616346,4988,HTTP Request,200,OK,Thread Group 1-777,text,true,,1033,126,492,492,http://valentarmo-st0263p1.tk/,4988,0,2422
1567788616343,4991,HTTP Request,200,OK,Thread Group 1-776,text,true,,1033,126,492,492,http://valentarmo-st0263p1.tk/,4991,0,2423
1567788616361,4974,HTTP Request,200,OK,Thread Group 1-545,text,true,,1033,126,490,490,http://valentarmo-st0263p1.tk/,4974,0,2469
1567788615945,5391,HTTP Request,200,OK,Thread Group 1-465,text,true,,1033,126,489,489,http://valentarmo-st0263p1.tk/,5391,0,1131
1567788616352,4985,HTTP Request,200,OK,Thread Group 1-538,text,true,,1033,126,488,488,http://valentarmo-st0263p1.tk/,4985,0,2454
1567788616350,4995,HTTP Request,200,OK,Thread Group 1-774,text,true,,1033,126,487,487,http://valentarmo-st0263p1.tk/,4995,0,2458
1567788616351,4994,HTTP Request,200,OK,Thread Group 1-772,text,true,,1033,126,487,487,http://valentarmo-st0263p1.tk/,4994,0,2458
1567788616357,4989,HTTP Request,200,OK,Thread Group 1-541,text,true,,1033,126,486,486,http://valentarmo-st0263p1.tk/,4989,0,2460
1567788616356,4991,HTTP Request,200,OK,Thread Group 1-770,text,true,,1033,126,485,485,http://valentarmo-st0263p1.tk/,4991,0,2470
1567788616477,4871,HTTP Request,200,OK,Thread Group 1-547,text,true,,1033,126,483,483,http://valentarmo-st0263p1.tk/,4871,0,2525
1567788616481,4869,HTTP Request,200,OK,Thread Group 1-818,text,true,,1033,126,482,482,http://valentarmo-st0263p1.tk/,4869,0,2546
1567788616480,4871,HTTP Request,200,OK,Thread Group 1-557,text,true,,1033,126,481,481,http://valentarmo-st0263p1.tk/,4870,0,2524
1567788616484,4867,HTTP Request,200,OK,Thread Group 1-821,text,true,,1033,126,481,481,http://valentarmo-st0263p1.tk/,4867,0,2552
1567788616480,4871,HTTP Request,200,OK,Thread Group 1-559,text,true,,1033,126,480,480,http://valentarmo-st0263p1.tk/,4871,0,2532
1567788616475,4877,HTTP Request,200,OK,Thread Group 1-556,text,true,,1033,126,478,478,http://valentarmo-st0263p1.tk/,4877,0,2538
1567788616485,4867,HTTP Request,200,OK,Thread Group 1-544,text,true,,1033,126,478,478,http://valentarmo-st0263p1.tk/,4867,0,2555
1567788616486,4867,HTTP Request,200,OK,Thread Group 1-562,text,true,,1033,126,476,476,http://valentarmo-st0263p1.tk/,4867,0,2556
1567788616482,4872,HTTP Request,200,OK,Thread Group 1-820,text,true,,1033,126,475,475,http://valentarmo-st0263p1.tk/,4872,0,2546
1567788616490,4864,HTTP Request,200,OK,Thread Group 1-555,text,true,,1033,126,475,475,http://valentarmo-st0263p1.tk/,4864,0,2596
1567788616487,4868,HTTP Request,200,OK,Thread Group 1-561,text,true,,1033,126,474,474,http://valentarmo-st0263p1.tk/,4868,0,2577
1567788616491,4869,HTTP Request,200,OK,Thread Group 1-565,text,true,,1033,126,472,472,http://valentarmo-st0263p1.tk/,4869,0,2595
1567788616490,4871,HTTP Request,200,OK,Thread Group 1-558,text,true,,1033,126,471,471,http://valentarmo-st0263p1.tk/,4871,0,2597
1567788616486,4880,HTTP Request,200,OK,Thread Group 1-551,text,true,,1033,126,470,470,http://valentarmo-st0263p1.tk/,4880,0,2576
1567788616482,4885,HTTP Request,200,OK,Thread Group 1-563,text,true,,1033,126,469,469,http://valentarmo-st0263p1.tk/,4885,0,2546
1567788616488,4879,HTTP Request,200,OK,Thread Group 1-822,text,true,,1033,126,468,468,http://valentarmo-st0263p1.tk/,4879,0,2615
1567788616484,4884,HTTP Request,200,OK,Thread Group 1-550,text,true,,1033,126,467,467,http://valentarmo-st0263p1.tk/,4884,0,2579
1567788616496,4873,HTTP Request,200,OK,Thread Group 1-548,text,true,,1033,126,466,466,http://valentarmo-st0263p1.tk/,4873,0,2611
1567788616493,4877,HTTP Request,200,OK,Thread Group 1-826,text,true,,1033,126,465,465,http://valentarmo-st0263p1.tk/,4877,0,2613
1567788616499,4872,HTTP Request,200,OK,Thread Group 1-552,text,true,,1033,126,464,464,http://valentarmo-st0263p1.tk/,4872,0,2621
1567788616497,4875,HTTP Request,200,OK,Thread Group 1-829,text,true,,1033,126,463,463,http://valentarmo-st0263p1.tk/,4875,0,2613
1567788616497,4876,HTTP Request,200,OK,Thread Group 1-819,text,true,,1033,126,462,462,http://valentarmo-st0263p1.tk/,4876,0,2616
1567788616492,4882,HTTP Request,200,OK,Thread Group 1-825,text,true,,1033,126,461,461,http://valentarmo-st0263p1.tk/,4882,0,2611
1567788616499,4876,HTTP Request,200,OK,Thread Group 1-564,text,true,,1033,126,461,461,http://valentarmo-st0263p1.tk/,4875,0,2623
